Effective date ,S&P 500
14/8/2018,2839.96
15/8/2018,2818.37
16/8/2018,2840.69
17/8/2018,2850.13
20/8/2018,2857.05
21/8/2018,2862.96
22/8/2018,2861.82
23/8/2018,2856.98
24/8/2018,2874.69
27/8/2018,2896.74
28/8/2018,2897.52
29/8/2018,2914.04
30/8/2018,2901.13
31/8/2018,2901.52
4/9/2018,2896.72
5/9/2018,2888.6
6/9/2018,2878.05
7/9/2018,2871.68
10/9/2018,2877.13
11/9/2018,2887.89
12/9/2018,2888.92
13/9/2018,2904.18
14/9/2018,2904.98
17/9/2018,2888.8
18/9/2018,2904.31
19/9/2018,2907.95
20/9/2018,2930.75
21/9/2018,2929.67
24/9/2018,2919.37
25/9/2018,2915.56
26/9/2018,2905.97
27/9/2018,2914
28/9/2018,2913.98
1/10/2018,2924.59
2/10/2018,2923.43
3/10/2018,2925.51
4/10/2018,2901.61
5/10/2018,2885.57
8/10/2018,2884.43
9/10/2018,2880.34
10/10/2018,2785.68
11/10/2018,2728.37
12/10/2018,2767.13
15/10/2018,2750.79
16/10/2018,2809.92
17/10/2018,2809.21
18/10/2018,2768.78
19/10/2018,2767.78
22/10/2018,2755.88
23/10/2018,2740.69
24/10/2018,2656.1
25/10/2018,2705.57
26/10/2018,2658.69
29/10/2018,2641.25
30/10/2018,2682.63
31/10/2018,2711.74
1/11/2018,2740.37
2/11/2018,2723.06
5/11/2018,2738.31
6/11/2018,2755.45
7/11/2018,2813.89
8/11/2018,2806.83
9/11/2018,2781.01
12/11/2018,2726.22
13/11/2018,2722.18
14/11/2018,2701.58
15/11/2018,2730.2
16/11/2018,2736.27
19/11/2018,2690.73
20/11/2018,2641.89
21/11/2018,2649.93
23/11/2018,2632.56
26/11/2018,2673.45
27/11/2018,2682.17
28/11/2018,2743.79
29/11/2018,2737.76
30/11/2018,2760.17
3/12/2018,2790.37
4/12/2018,2700.06
6/12/2018,2695.95
7/12/2018,2633.08
10/12/2018,2637.72
11/12/2018,2636.78
12/12/2018,2651.07
13/12/2018,2650.54
14/12/2018,2599.95
17/12/2018,2545.94
18/12/2018,2546.16
19/12/2018,2506.96
20/12/2018,2467.42
21/12/2018,2416.62
24/12/2018,2351.1
26/12/2018,2467.7
27/12/2018,2488.83
28/12/2018,2485.74
31/12/2018,2506.85
2/1/2019,2510.03
3/1/2019,2447.89
4/1/2019,2531.94
7/1/2019,2549.69
8/1/2019,2574.41
9/1/2019,2584.96
10/1/2019,2596.64
11/1/2019,2596.26
14/1/2019,2582.61
15/1/2019,2610.3
16/1/2019,2616.1
17/1/2019,2635.96
18/1/2019,2670.71
22/1/2019,2632.9
23/1/2019,2638.7
24/1/2019,2642.33
25/1/2019,2664.76
28/1/2019,2643.85
29/1/2019,2640
30/1/2019,2681.05
31/1/2019,2704.1
1/2/2019,2706.53
4/2/2019,2724.87
5/2/2019,2737.7
6/2/2019,2731.61
7/2/2019,2706.05
8/2/2019,2707.88
11/2/2019,2709.8
12/2/2019,2744.73
13/2/2019,2753.03
14/2/2019,2745.73
15/2/2019,2775.6
19/2/2019,2779.76
20/2/2019,2784.7
21/2/2019,2774.88
22/2/2019,2792.67
25/2/2019,2796.11
26/2/2019,2793.9
27/2/2019,2792.38
28/2/2019,2784.49
1/3/2019,2803.69
4/3/2019,2792.81
5/3/2019,2789.65
6/3/2019,2771.45
7/3/2019,2748.93
8/3/2019,2743.07
11/3/2019,2783.3
12/3/2019,2791.52
13/3/2019,2810.92
14/3/2019,2808.48
15/3/2019,2822.48
18/3/2019,2832.94
19/3/2019,2832.57
20/3/2019,2824.23
21/3/2019,2854.88
22/3/2019,2800.71
25/3/2019,2798.36
26/3/2019,2818.46
27/3/2019,2805.37
28/3/2019,2815.44
29/3/2019,2834.4
1/4/2019,2867.19
2/4/2019,2867.24
3/4/2019,2873.4
4/4/2019,2879.39
5/4/2019,2892.74
8/4/2019,2895.77
9/4/2019,2878.2
10/4/2019,2888.21
11/4/2019,2888.32
12/4/2019,2907.41
15/4/2019,2905.58
16/4/2019,2907.06
17/4/2019,2900.45
18/4/2019,2905.03
22/4/2019,2907.97
23/4/2019,2933.68
24/4/2019,2927.25
25/4/2019,2926.17
26/4/2019,2939.88
29/4/2019,2943.03
30/4/2019,2945.83
1/5/2019,2923.73
2/5/2019,2917.52
3/5/2019,2945.64
6/5/2019,2932.47
7/5/2019,2884.05
8/5/2019,2879.42
9/5/2019,2870.72
10/5/2019,2881.4
13/5/2019,2811.87
14/5/2019,2834.41
15/5/2019,2850.96
16/5/2019,2876.32
17/5/2019,2859.53
20/5/2019,2840.23
21/5/2019,2864.36
22/5/2019,2856.27
23/5/2019,2822.24
24/5/2019,2826.06
28/5/2019,2802.39
29/5/2019,2783.02
30/5/2019,2788.86
31/5/2019,2752.06
3/6/2019,2744.45
4/6/2019,2803.27
5/6/2019,2826.15
6/6/2019,2843.49
7/6/2019,2873.34
10/6/2019,2886.73
11/6/2019,2885.72
12/6/2019,2879.84
13/6/2019,2891.64
14/6/2019,2886.98
17/6/2019,2889.67
18/6/2019,2917.75
19/6/2019,2926.46
20/6/2019,2954.18
21/6/2019,2950.46
24/6/2019,2945.35
25/6/2019,2917.38
26/6/2019,2913.78
27/6/2019,2924.92
28/6/2019,2941.76
1/7/2019,2964.33
2/7/2019,2973.01
3/7/2019,2995.82
5/7/2019,2990.41
8/7/2019,2975.95
9/7/2019,2979.63
10/7/2019,2993.07
11/7/2019,2999.91
12/7/2019,3013.77
15/7/2019,3014.3
16/7/2019,3004.04
17/7/2019,2984.42
18/7/2019,2995.11
19/7/2019,2976.61
22/7/2019,2985.03
23/7/2019,3005.47
24/7/2019,3019.56
25/7/2019,3003.67
26/7/2019,3025.86
29/7/2019,3020.97
30/7/2019,3013.18
31/7/2019,2980.38
1/8/2019,2953.56
2/8/2019,2932.05
5/8/2019,2844.74
6/8/2019,2881.77
7/8/2019,2883.98
8/8/2019,2938.09
9/8/2019,2918.65
12/8/2019,2883.75
13/8/2019,2926.32
14/8/2019,2840.6
15/8/2019,2847.6
16/8/2019,2888.68
19/8/2019,2923.65
20/8/2019,2900.51
21/8/2019,2924.43
22/8/2019,2922.95
23/8/2019,2847.11
26/8/2019,2878.38
27/8/2019,2869.16
28/8/2019,2887.94
29/8/2019,2924.58
30/8/2019,2926.46
3/9/2019,2906.27
4/9/2019,2937.78
5/9/2019,2976
6/9/2019,2978.71
9/9/2019,2978.43
10/9/2019,2979.39
11/9/2019,3000.93
12/9/2019,3009.57
13/9/2019,3007.39
16/9/2019,2997.96
17/9/2019,3005.7
18/9/2019,3006.73
19/9/2019,3006.79
20/9/2019,2992.07
23/9/2019,2991.78
24/9/2019,2966.6
25/9/2019,2984.87
26/9/2019,2977.62
27/9/2019,2961.79
30/9/2019,2976.74
1/10/2019,2940.25
2/10/2019,2887.61
3/10/2019,2910.63
4/10/2019,2952.01
7/10/2019,2938.79
8/10/2019,2893.06
9/10/2019,2919.4
10/10/2019,2938.13
11/10/2019,2970.27
14/10/2019,2966.15
15/10/2019,2995.68
16/10/2019,2989.69
17/10/2019,2997.95
18/10/2019,2986.2
21/10/2019,3006.72
22/10/2019,2995.99
23/10/2019,3004.52
24/10/2019,3010.29
25/10/2019,3022.55
28/10/2019,3039.42
29/10/2019,3036.89
30/10/2019,3046.77
31/10/2019,3037.56
1/11/2019,3066.91
4/11/2019,3078.27
5/11/2019,3074.62
6/11/2019,3076.78
7/11/2019,3085.18
8/11/2019,3093.08
11/11/2019,3087.01
12/11/2019,3091.84
13/11/2019,3094.04
14/11/2019,3096.63
15/11/2019,3120.46
18/11/2019,3122.03
19/11/2019,3120.18
20/11/2019,3108.46
21/11/2019,3103.54
22/11/2019,3110.29
25/11/2019,3133.64
26/11/2019,3140.52
27/11/2019,3153.63
29/11/2019,3140.98
2/12/2019,3113.87
3/12/2019,3093.2
4/12/2019,3112.76
5/12/2019,3117.43
6/12/2019,3145.91
9/12/2019,3135.96
10/12/2019,3132.52
11/12/2019,3141.63
12/12/2019,3168.57
13/12/2019,3168.8
16/12/2019,3191.45
17/12/2019,3192.52
18/12/2019,3191.14
19/12/2019,3205.37
20/12/2019,3221.22
23/12/2019,3224.01
24/12/2019,3223.38
26/12/2019,3239.91
27/12/2019,3240.02
30/12/2019,3221.29
31/12/2019,3230.78
2/1/2020,3257.85
3/1/2020,3234.85
6/1/2020,3246.28
7/1/2020,3237.18
8/1/2020,3253.05
9/1/2020,3274.7
10/1/2020,3265.35
13/1/2020,3288.13
14/1/2020,3283.15
15/1/2020,3289.29
16/1/2020,3316.81
17/1/2020,3329.62
21/1/2020,3320.79
22/1/2020,3321.75
23/1/2020,3325.54
24/1/2020,3295.47
27/1/2020,3243.63
28/1/2020,3276.24
29/1/2020,3273.4
30/1/2020,3283.66
31/1/2020,3225.52
3/2/2020,3248.92
4/2/2020,3297.59
5/2/2020,3334.69
6/2/2020,3345.78
7/2/2020,3327.71
10/2/2020,3352.09
11/2/2020,3357.75
12/2/2020,3379.45
13/2/2020,3373.94
14/2/2020,3380.16
18/2/2020,3370.29
19/2/2020,3386.15
20/2/2020,3373.23
21/2/2020,3337.75
24/2/2020,3225.89
25/2/2020,3128.21
26/2/2020,3116.39
27/2/2020,2978.76
28/2/2020,2954.22
2/3/2020,3090.23
3/3/2020,3003.37
4/3/2020,3130.12
5/3/2020,3023.94
6/3/2020,2972.37
9/3/2020,2746.56
10/3/2020,2882.23
11/3/2020,2741.38
12/3/2020,2480.64
13/3/2020,2711.02
16/3/2020,2386.13
17/3/2020,2529.19
18/3/2020,2398.1
19/3/2020,2409.39
20/3/2020,2304.92
23/3/2020,2237.4
24/3/2020,2447.33
25/3/2020,2475.56
26/3/2020,2630.07
27/3/2020,2541.47
30/3/2020,2626.65
31/3/2020,2584.59
1/4/2020,2470.5
2/4/2020,2526.9
3/4/2020,2488.65
6/4/2020,2663.68
7/4/2020,2659.41
8/4/2020,2749.98
9/4/2020,2789.82
13/4/2020,2761.63
14/4/2020,2846.06
15/4/2020,2783.36
16/4/2020,2799.55
17/4/2020,2874.56
20/4/2020,2823.16
21/4/2020,2736.56
22/4/2020,2799.31
23/4/2020,2797.8
24/4/2020,2836.74
27/4/2020,2878.48
28/4/2020,2863.39
29/4/2020,2939.51
30/4/2020,2912.43
1/5/2020,2830.71
4/5/2020,2842.74
5/5/2020,2868.44
6/5/2020,2848.42
7/5/2020,2881.19
8/5/2020,2929.8
11/5/2020,2930.32
12/5/2020,2870.12
13/5/2020,2820
14/5/2020,2852.5
15/5/2020,2863.7
18/5/2020,2953.91
19/5/2020,2922.94
20/5/2020,2971.61
21/5/2020,2948.51
22/5/2020,2955.45
26/5/2020,2991.77
27/5/2020,3036.13
28/5/2020,3029.73
29/5/2020,3044.31
1/6/2020,3055.73
2/6/2020,3080.82
3/6/2020,3122.87
4/6/2020,3112.35
5/6/2020,3193.93
8/6/2020,3232.39
9/6/2020,3207.18
10/6/2020,3190.14
11/6/2020,3002.1
12/6/2020,3041.31
15/6/2020,3066.59
16/6/2020,3124.74
17/6/2020,3113.49
18/6/2020,3115.34
19/6/2020,3097.74
22/6/2020,3117.86
23/6/2020,3131.29
24/6/2020,3050.33
25/6/2020,3083.76
26/6/2020,3009.05
29/6/2020,3053.24
30/6/2020,3100.29
1/7/2020,3115.86
2/7/2020,3130.01
6/7/2020,3179.72
7/7/2020,3145.32
8/7/2020,3169.94
9/7/2020,3152.05
10/7/2020,3185.04
13/7/2020,3155.22
14/7/2020,3197.52
15/7/2020,3226.56
16/7/2020,3215.57
17/7/2020,3224.73
20/7/2020,3251.84
21/7/2020,3257.3
22/7/2020,3276.02
23/7/2020,3235.66
24/7/2020,3215.63
27/7/2020,3239.41
28/7/2020,3218.44
29/7/2020,3258.44
30/7/2020,3246.22
31/7/2020,3271.12
3/8/2020,3294.61
4/8/2020,3306.51
5/8/2020,3327.77
6/8/2020,3349.16
7/8/2020,3351.28
10/8/2020,3360.47
11/8/2020,3333.69
12/8/2020,3380.35
13/8/2020,3373.43
14/8/2020,3372.85
17/8/2020,3381.99
18/8/2020,3389.78
19/8/2020,3374.85
20/8/2020,3385.51
21/8/2020,3397.16
24/8/2020,3431.28
25/8/2020,3443.62
26/8/2020,3478.73
27/8/2020,3484.55
28/8/2020,3508.01
31/8/2020,3500.31
1/9/2020,3526.65
2/9/2020,3580.84
3/9/2020,3455.06
4/9/2020,3426.96
8/9/2020,3331.84
9/9/2020,3398.96
10/9/2020,3339.19
11/9/2020,3340.97
14/9/2020,3383.54
15/9/2020,3401.2
16/9/2020,3385.49
17/9/2020,3357.01
18/9/2020,3319.47
21/9/2020,3281.06
22/9/2020,3315.57
23/9/2020,3236.92
24/9/2020,3246.59
25/9/2020,3298.46
28/9/2020,3351.6
29/9/2020,3335.47
30/9/2020,3363
1/10/2020,3380.8
2/10/2020,3348.44
5/10/2020,3408.63
6/10/2020,3360.95
7/10/2020,3419.45
8/10/2020,3446.83
9/10/2020,3477.13
12/10/2020,3534.22
13/10/2020,3511.93
14/10/2020,3488.67
15/10/2020,3483.34
16/10/2020,3483.81
19/10/2020,3426.92
20/10/2020,3443.12
21/10/2020,3435.56
22/10/2020,3453.49
23/10/2020,3465.39
26/10/2020,3400.97
27/10/2020,3390.68
28/10/2020,3271.03
29/10/2020,3310.11
30/10/2020,3269.96
2/11/2020,3310.24
3/11/2020,3369.16
4/11/2020,3443.44
5/11/2020,3510.45
6/11/2020,3509.44
9/11/2020,3550.5
10/11/2020,3545.53
11/11/2020,3572.66
12/11/2020,3537.01
13/11/2020,3585.15
16/11/2020,3626.91
17/11/2020,3609.53
18/11/2020,3567.79
19/11/2020,3581.87
20/11/2020,3557.54
23/11/2020,3577.59
24/11/2020,3635.41
25/11/2020,3629.65
27/11/2020,3638.35
30/11/2020,3621.63
1/12/2020,3662.45
2/12/2020,3669.01
3/12/2020,3666.72
4/12/2020,3699.12
7/12/2020,3691.96
8/12/2020,3702.25
9/12/2020,3672.82
10/12/2020,3668.1
11/12/2020,3663.46
14/12/2020,3647.49
15/12/2020,3694.62
16/12/2020,3701.17
17/12/2020,3722.48
18/12/2020,3709.41
21/12/2020,3694.92
22/12/2020,3687.26
23/12/2020,3690.01
24/12/2020,3703.06
28/12/2020,3735.36
29/12/2020,3727.04
30/12/2020,3732.04
31/12/2020,3756.07
4/1/2021,3700.65
5/1/2021,3726.86
6/1/2021,3748.14
7/1/2021,3803.79
8/1/2021,3824.68
11/1/2021,3799.61
12/1/2021,3801.19
13/1/2021,3809.84
14/1/2021,3795.54
15/1/2021,3768.25
19/1/2021,3798.91
20/1/2021,3851.85
21/1/2021,3853.07
22/1/2021,3841.47
25/1/2021,3855.36
26/1/2021,3849.62
27/1/2021,3750.77
28/1/2021,3787.38
29/1/2021,3714.24
1/2/2021,3773.86
2/2/2021,3826.31
3/2/2021,3830.17
4/2/2021,3871.74
5/2/2021,3886.83
8/2/2021,3915.59
9/2/2021,3911.23
10/2/2021,3909.88
11/2/2021,3916.38
,
,
,
,
